stop_id,stop_name,stop_desc,stop_lat,stop_lon
2009,N35 & N5110 #2009,,43.1101954,-87.9563786
1909,GREENBAY & LAWN #1909,,43.1140986,-87.9334556
7179,EDGERTON & HOWELL #7179,,42.9520359,-87.9110172
4192,MAYFAIR & MENOMONEE #4192,,43.0855733,-88.0476009
935,HAMPTON & N76 #935,,43.1051153,-88.0061976
1213,MITCHELL & S9 #1213,,43.0122769,-87.922937
1093,S43 & OKLAHOMA #1093,,42.9885937,-87.9680057
81,N64 & CARMEN #81,,43.122867,-87.9909045
8061,BLUEMOUND & 15901 #8061,,43.0359302,-88.1095935
6955,N60 & N7800 #6955,,43.1606377,-87.9848661
624,N6 & STATE #624,,43.0433379,-87.9191952
1300,KK & FERNWOOD #1300,,42.986537,-87.88247
2598,PORT WASHINGTON & DEAN #2598,,43.1697745,-87.9121953
7433,LUNHAM & BARLAND #7433,,42.9664448,-87.8696395
371,GREENBAY & COURTLAND #371,,43.1031967,-87.9305657
6323,N76 & SHERIDAN #6323,,43.1183596,-88.0061511
6209,HAWLEY & WISCONSIN #6209,,43.0385773,-87.9839867
204,CONGRESS & N64 #204,,43.0971977,-87.9921756
6872,S76 & CLEVELAND #6872,,42.9957662,-88.0077149
1041,HOLTON & WRIGHT #1041,,43.0640665,-87.905508
6080,CAPITOL & N31 #6080,,43.0899425,-87.9520716
1990,ATKINSON & N10 #1990,,43.0838968,-87.9231949
7242,HOPKINS & N21 #7242,,43.076767,-87.9384657
4611,N35 & STPAUL #4611,,43.0349873,-87.9578478
814,TEUTONIA & VILLARD #814,,43.1117358,-87.9498575
5235,LINCOLN & S60 #5235,,43.0029795,-87.9872012
2109,S19 & S18 #2109,,42.9273502,-87.938907
884,N12 & VLIET #884,,43.0486273,-87.9271846
9022,CALHOUN & LIBERTY #9022,,42.9989266,-88.1278831
5133,OKLAHOMA & S46 #5133,,42.9882562,-87.9718452
6205,SILVER SPRING & N91 #6205,,43.1196155,-88.0256071
345,GREENFIELD & S35 #345,,43.0170162,-87.9572658
4846,NATIONAL & S92 #4846,,43.0046818,-88.0274459
6059,CAPITOL & NEWHALL #6059,,43.0892356,-87.8898159
613,VLIET & N20 #613,,43.0485461,-87.9379652
5141,OKLAHOMA & S26 #5141,,42.9884553,-87.9471865
7970,NICHOLSON & HOLMES #7970,,42.9539152,-87.8705088
6841,N60 & CLARKE #6841,,43.066366,-87.9875547
952,HAMPTON & N76 #952,,43.1048702,-88.0061494
4498,WILSON & COURTLAND #4498,,43.1010386,-87.9041281
1071,MITCHELL & S9 #1071,,43.0124003,-87.922484
3058,MLK & CHERRY #3058,,43.0495864,-87.9142107
4331,N35 & KILBOURN #4331,,43.0419071,-87.9578861
7248,HOPKINS & VIENNA #7248,,43.086089,-87.9496245
7252,N35 & CONGRESS #7252,,43.0972157,-87.9568052
4158,S108 & GREENFIELD #4158,,43.0162681,-88.0467607
2427,TEUTONIA & CALUMET #2427,,43.156067,-87.9592251
63,WISCONSIN & PLANKINTON #63,,43.0386967,-87.9112599
5009,MORGAN & SUNSET #5009,,42.9809579,-88.0020104
5817,BURLEIGH & N66 #5817,,43.0754858,-87.9937462
179,SWAN & N91 #179,,43.1072587,-88.0261863
6377,S84 & HARRISON #6377,,42.9974549,-88.0174862
3705,NORTH & SHERMAN #3705,,43.0607059,-87.9672969
3948,LAYTON & NATIONAL #3948,,43.022368,-87.9479673
2499,CHAMBERS & HOPKINS #2499,,43.0732375,-87.9339035
3776,CENTER & N60 #3776,,43.0680781,-87.9873673
2096,S20 & EDGERTON #2096,,42.952247,-87.9392274
9103,RESEARCH & 10702 #9103,,43.0411866,-88.0455095
1784,NATIONAL & S9 #1784,,43.0231949,-87.9227832
938,HAMPTON & BECKETT #938,,43.1051143,-88.0152434
4016,S27 & HOLMES #4016,,42.954017,-87.9486062
3882,FOND DU LAC & OAK #3882,,43.0625662,-87.9416359
2149,S16 & BECHER #2149,,43.0063675,-87.93316
1830,N35 & SHERIDAN #1830,,43.1175357,-87.9564552
1620,S108 & ORCHARD #1620,,43.0147093,-88.0466085
2241,NORTH & N35 #2241,,43.0606761,-87.957364
3917,N27 & N3533 #3917,,43.0828153,-87.9473754
7411,ALLERTON & HATELY #7411,,42.9636758,-87.8529073
9027,S166 & GLENDALE #9027,,42.996716,-88.1189164
5695,VILLARD & APPLETON #5695,,43.111856,-88.0240658
7456,ST FRANCIS HIGH SCHOOL #7456,,42.9668116,-87.853272
6466,N76 & BOBOLINK #6466,,43.1248861,-88.0058369
7163,EDGERTON & S6 #7163,,42.9518918,-87.9189945
6142,SILVER SPRING & N91 #6142,,43.1193979,-88.0261949
929,HAMPTON & N64 #929,,43.1048978,-87.9911771
2554,LUNHAM & KIRKWOOD #2554,,42.9664543,-87.8573134
1583,S15 & RAWSON #1583,,42.9154435,-87.8714089
1538,KK & POTTER #1538,,42.997323,-87.8990701
7289,N100 & MARION #7289,,43.0950888,-88.0375711
8351,PENNSYLVANIA & RAMSEY #8351,,42.9369971,-87.8798941
258,OAKLAND & HAMPSHIRE #258,,43.075568,-87.887783
2620,HOWELL & FORESTHILL #2620,,42.8939711,-87.9120908
5158,OKLAHOMA & BRUST #5158,,42.9881529,-87.8893642
5723,VILLARD & N25 #5723,,43.1118655,-87.9441178
4022,S27 & BOLIVAR #4022,,42.9665034,-87.9483709
1055,APPLETON & CAPITOL #1055,,43.0894854,-88.0040215
2138,S20 & OHIO #2138,,42.9846841,-87.9385427
4050,N27 & CLYBOURN #4050,,43.0359081,-87.9477151
2447,S 6 & W 7610 #2447,,42.9066296,-87.9198265
6479,FRATNEY & CAPITOL #6479,,43.088719,-87.9010605
141,CONGRESS & N68 #141,,43.0973238,-87.9966844
6164,SILVER SPRING & N41 #6164,,43.119108,-87.9636334
3043,VILLARD & TEUTONIA #3043,,43.1117719,-87.9501859
4228,N35 & WELLS #4228,,43.0398877,-87.9576168
4520,WILSON & SHEFFIELD #4520,,43.0954542,-87.899567
2793,BEATRICE & N85 #2793,,43.1792262,-88.0150264
2993,HIGHLAND & N15 #2993,,43.0444458,-87.9313266
1917,S13 & GOLDCREST #1917,,42.9395116,-87.9295584
6155,SILVER SPRING & N62 #6155,,43.1192217,-87.9893198
6387,S84 & WILBER #6387,,42.9775061,-88.0178744
8282,GREEN BAY & BROWN DEER #8282,,43.178603,-87.9620078
5865,BURLEIGH & N82 #5865,,43.0750678,-88.0151259
1713,GREENFIELD & S84 #1713,,43.0166445,-88.0168382
7446,WATERFORD & KK #7446,,42.9701191,-87.8729614
1060,MILWAUKEE & CHICAGO #1060,,43.0329017,-87.9059804
2420,RAWSON & S13 #2420,,42.9161213,-87.9302778
6364,GLENVIEW & BLUEMOUND #6364,,43.0362176,-88.0161549
3759,CENTER & N24 #3759,,43.0679283,-87.9423463
3722,NORTH & N78 #3722,,43.0607759,-88.0097248
2104,S20 & KIMBERLY #2104,,42.9340363,-87.9395225
6171,SILVER SPRING & W1700 #6171,,43.1187263,-87.9325647
2126,S20 & VAN NORMAN #2126,,42.9633169,-87.9388249
900,GOOD HOPE & N41 #900,,43.1487874,-87.9633068
4221,FARWELL & BRADY #4221,,43.053127,-87.8923271
318,GREEN BAY & KEEFE #318,,43.0820378,-87.9186376
972,HAMPTON & HOPKINS #972,,43.1045073,-87.9601272
7562,S13 & SONATA #7562,,42.969222,-87.9290373
1774,NATIONAL & S25 #1774,,43.0222257,-87.9452564
3,WISCONSIN & MILWAUKEE #3,,43.0388571,-87.9061058
248,OKLAHOMA & S16 #248,,42.9882564,-87.9340969
5608,CENTER & N74 #5608,,43.0679856,-88.0051702
3888,N17 & WALNUT #3888,,43.0528376,-87.9341265
6469,N76 & CLOVERNOOK #6469,,43.1356761,-88.0055969
802,TEUTONIA & N20 #802,,43.0862575,-87.936936
4782,APPLETON & CAPITOL #4782,,43.0905626,-88.0043477
3924,N27 & HADLEY #3924,,43.0698983,-87.947476
6428,HARMONEE & HARWOOD #6428,,43.0479759,-88.0106953
2063,CESAR CHAVEZ & GREENFIELD #2063,,43.0171867,-87.9331536
6922,N60 & MEINECKE #6922,,43.0624557,-87.9874363
3723,NORTH & N81 #3723,,43.060726,-88.0134656
5130,OKLAHOMA & S56 #5130,,42.9883157,-87.9842851
1049,JACKSON & OGDEN #1049,,43.0479265,-87.9048297
5684,VILLARD & N70 #5684,,43.1123076,-87.998317
4544,HUMBOLDT & OGDEN #4544,,43.0483105,-87.8982713
6243,S60 & EDGERTON #6243,,42.9523483,-87.9887868
4869,CAPITOL & HARLEY DAVIDSON #4869,,43.0891773,-88.0606257
8349,COLLEGE & PENNSYLVANIA #8349,,42.9301583,-87.8797946
1488,S5 & COLUMBIA #1488,,42.8979984,-87.8523446
6361,GLENVIEW & GRIDLEY #6361,,43.0442572,-88.0132148
798,TEUTONIA & CONCORDIA #798,,43.0788171,-87.9328664
898,TEUTONIA & KILEY #898,,43.144827,-87.9553467
3892,N17 & JUNEAU #3892,,43.046075,-87.9342839
2725,MILL & FOND DU LAC #2725,,43.1340157,-88.0324077
6147,SILVER SPRING & FONDDULAC #6147,,43.1194049,-88.0142957
3670,NORTH & OAKLAND #3670,,43.0602356,-87.8878861
7391,GRANGE & NICHOLSON #7391,,42.9446039,-87.8755586
4932,BROWNDEER & N66 #4932,,43.1778961,-87.9917477
4316,SHERMAN & NORTH #4316,,43.0607773,-87.9677549
1273,PACKARD & RAMSEY #1273,,42.9371406,-87.8601954
7573,N124 & WOODMANS #7573,,43.1638603,-88.0641687
2616,SERVITE & 8574 #2616,,43.1741238,-88.0102838
2448,NATIONAL & S84 #2448,,43.0105932,-88.016866
4224,OGDEN & HUMBOLDT #4224,,43.0481841,-87.8979687
4249,SHERMAN & HADLEY #4249,,43.0695572,-87.9672945
578,WISCONSIN & N72 #578,,43.0387683,-88.0027333
4909,BEATRICE & PERIMETER #4909,,43.1790611,-88.0146831
4418,KEEFE & N62 #4418,,43.0824701,-87.9897614
4384,FARWELL & NORTH #4384,,43.0597959,-87.8859362
6553,PORT WASHINGTON & 5110 #6553,,43.1099944,-87.9166885
5167,CLEMENT & MONTANA #5167,,42.9939177,-87.894299
5148,OKLAHOMA & OKLAHOMAPL #5148,,42.9881667,-87.9180651
540,BROOKFIELD SQUARE LAYOVER #540,,43.0312577,-88.1121547
6673,PORT WASHINGTON & BENDER #6673,,43.1297351,-87.9130247
1615,S108 & DAKOTA #1615,,42.9910374,-88.0469042
1732,S116 & MADISON #1732,,43.0180602,-88.0571651
2073,WINDLAKE & HARRISON #2073,,42.9975997,-87.9365484
861,TEUTONIA / ATKINSON #861,,43.0923882,-87.9405181
337,S13 & OKLAHOMA #337,,42.9881883,-87.9287007
3706,NORTH & N45 #3706,,43.0607172,-87.9699241
2406,DEERBROOK & BROWN DEER #2406,,43.1783924,-87.9662589
6331,N76 & COURTLAND #6331,,43.1032066,-88.0070652
5428,WHITNALL & KANSAS #5428,,42.9632859,-87.8869776
2592,PACKARD & 6045 #2592,,42.9350264,-87.8610275
6091,CAPITOL & N56 #6091,,43.0900552,-87.9829548
6071,CAPITOL & N14 #6071,,43.0895465,-87.9282344
7200,S6 & DAKOTA #7200,,42.9913315,-87.9188248
1345,OAKLAND & BEVERLY #1345,,43.0859098,-87.8874892
1171,S76 & ALLERTON #1171,,42.965106,-88.0079876
2290,BURNHAM & BELOIT #2290,,43.0102562,-87.9844598
5715,VILLARD & HOPKINS #5715,,43.1118862,-87.9637393
4431,MILWAUKEE & DAY #4431,,43.0521975,-88.0122944
4153,S108 & GRANT #4153,,43.0041728,-88.0467504
236,OKLAHOMA & S96 #236,,42.9880381,-88.032147
758,VLIET & N29 #758,,43.0487479,-87.9498775
706,HOWELL & HOLT #706,,42.9822883,-87.906897
6351,WAUWATOSA & MEINECKE #6351,,43.0629061,-88.0075556
5902,BURLEIGH & N6 #5902,,43.0747768,-87.9185554
14,FOND DU LAC & N27 #14,,43.0673071,-87.947155
4550,HIGHLAND & N27 #4550,,43.0446586,-87.9474551
4761,NORTHWAY & BEAVER #4761,,42.9423018,-87.9924303
9010,BUY SEASON INC #9010,,42.9371839,-88.1164665
1608,S108 & ABBOTT #1608,,42.9490376,-88.0480045
2328,CENTENNIAL & HOWELL #2328,,42.8830202,-87.9120274
5630,LISBON & N25 #5630,,43.0530375,-87.945456
234,OKLAHOMA & S107 #234,,42.987974,-88.0457608
3786,CENTER & SHERMAN #3786,,43.0678753,-87.9677847
1438,KK & RUSK #1438,,42.9903123,-87.8851995
1903,S13 & CRAWFORD #1903,,42.9757634,-87.9291547
4766,S60 & UPHAM #4766,,42.9497591,-87.988573
4580,LUDINGTON & KENYON #4580,,43.0526481,-88.0164076
5213,LINCOLN & S9PL #5213,,43.0029221,-87.9234752
4302,SHERMAN & RIDGE #4302,,43.0879836,-87.9673365
6158,SILVER SPRING & N55 #6158,,43.1192376,-87.9813841
6276,S60 & Woodview #6276,,42.9572364,-87.9884768
6936,N60 & CAPITOL #6936,,43.0903071,-87.9871069
6551,PORT WASHINGTON & 4700 #6551,,43.1016659,-87.9167666
6107,CAPITOL & N84 #6107,,43.0899334,-88.0173954
2776,KK & MITCHELL #2776,,43.0124636,-87.9106669
6410,S92 & HAYES #6410,,43.0008395,-88.0269151
4443,N60 & WASHINGTON #4443,,43.0526861,-87.9874922
4759,NORTHWAY & BROAD #4759,,42.942342,-87.9961012
43,N76 & SILVER SPRING #43,,43.1202697,-88.006145
2582,N91 & N6467 #2582,,43.1352293,-88.0256231
1728,S124 & WASHINGTON #1728,,43.019945,-88.0670995
3955,LAYTON & ROGERS #3955,,43.0088168,-87.9480553
193,CONGRESS & N87 #193,,43.0969695,-88.0214478
288,S13 & HOWARD #288,,42.9740207,-87.9291576
3763,CENTER & N32 #3763,,43.0680255,-87.9538167
119,MILL & N64 #119,,43.1338765,-87.9911269
4875,APPLETON & WOOSENCRAFT #4875,,43.1601381,-88.0902499
3925,N27 & CENTER #3925,,43.0680146,-87.947427
5227,INACTIVE LINCOLN & S37 #5227,,43.0030688,-87.9603528
4981,MORGAN & FOREST HOME #4981,,42.981237,-87.9802456
1180,FOREST HOME & S60 #1180,,42.9765594,-87.9882344
430,HAWLEY & PARKHILL #430,,43.0333469,-87.9848063
4730,N35 & TOWNSEND #4730,,43.0810201,-87.9571183
447,S70 & GREENFIELD #447,,43.0172875,-87.9999749
1446,KK & KOENIG #1446,,42.9745662,-87.8757897
4438,MILWAUKEE & N68 #4438,,43.0514734,-87.9971501
2118,S20 & GRANGE #2118,,42.9445785,-87.9390744
415,WISCONSIN & N 21 #415,,43.0387916,-87.9388591
6881,S76 & COLDSPRING #6881,,42.9668875,-88.0083145
4196,MAYFAIR & CONGRESS #4196,,43.0968174,-88.050953
3987,S27 & HOLMES #3987,,42.9543624,-87.9490392
1292,KK & WATERFORD #1292,,42.9703724,-87.8732965
7180,EDGERTON & S2 #7180,,42.9520965,-87.9140155
5441,LAYTON & S25 #5441,,42.9595172,-87.9460266
5208,LINCOLN & S3 #5208,,43.0028966,-87.9139964
6303,S60 & MINERAL #6303,,43.020726,-87.9873617
438,WELLS & N8 #438,,43.0401788,-87.9218767
1153,FOREST HOME & HOWARD #1153,,42.9740738,-87.99279
1871,MLK & VINE #1871,,43.053995,-87.91439
5209,LINCOLN & S4 #5209,,43.0029308,-87.9152592
4569,MILWAUKEE & UPPERPKWY #4569,,43.0508575,-87.9916465
5861,BURLEIGH & N90 #5861,,43.0749065,-88.0252544
4463,ASTOR & STATE #4463,,43.0439692,-87.8994982
4395,PROSPECT & WELLS #4395,,43.0416501,-87.8992074
2795,KILBOURN & N6 #2795,,43.0416878,-87.9182635
5515,LAKE & MALLORY #5515,,42.946739,-87.8500452
953,HAMPTON & N74 #953,,43.1048469,-88.0048242
8517,HOWELL & OHIO #8517,,42.9845473,-87.9057169
8362,PENNSYLVANIA & DONALD #8362,,42.9336632,-87.8800879
6031,CAPITOL & N48 #6031,,43.0897362,-87.9736559
4830,TEUTONIA & CALUMET #4830,,43.1556472,-87.9587743
6201,SILVER SPRING & W8400 #6201,,43.1197075,-88.015747
1560,S15 & CHERRY #1560,,42.9196601,-87.8710084
3912,N27 & HOPE #3912,,43.0931672,-87.9470351
7225,N6 & VLIET #7225,,43.0482681,-87.9185103
6500,S92 & OKLAHOMA #6500,,42.9884071,-88.0276265
5553,CENTER & N62 #5553,,43.0681152,-87.9894661
4820,PORT WASHINGTON & SILVER SPRING #4820,,43.1184268,-87.9164459
784,N12 & WALNUT #784,,43.0529768,-87.926996
260,HARTFORD & MARYLAND #260,,43.0774969,-87.8839161
5172,CLEMENT & S3287 #5172,,42.9847369,-87.8944503
6300,S60 & LAPHAM #6300,,43.0138361,-87.9873041
2061,CESAR CHAVEZ & MINERAL #2061,,43.0213008,-87.9331492
1844,ATKINSON & N24 #1844,,43.0937569,-87.9420902
5765,N60 & N6644 #5765,,43.1386691,-87.9855724
7186,S6 & BOLIVAR #7186,,42.966456,-87.9192256
1144,FOREST HOME & UTAH #1144,,42.9824209,-87.9790626
762,VLIET & N37 #762,,43.0488031,-87.9594589
1723,GREENFIELD & S116 #1723,,43.0165135,-88.0567542
2047,GREENFIELD & S8 #2047,,43.0168878,-87.9214339
144,CONGRESS & N74 #144,,43.0972866,-88.0042472
4619,S35 & LAPHAM #4619,,43.014217,-87.957737
5281,LINCOLN & W5215 #5281,,43.0028581,-87.9794347
5708,VILLARD & N55 #5708,,43.1119373,-87.9815504
5787,BURLEIGH & MLK #5787,,43.0748453,-87.9137571
3696,NORTH & N25 #3696,,43.0606769,-87.9449147
906,SHERMAN & DOUGLAS #906,,43.1299471,-87.9662847
2205,NORTH & N39 #2205,,43.0605159,-87.9625047
7969,NICHOLSON & EDGERTON #7969,,42.9519781,-87.8712749
8071,VIENNA & HUMBOLDT #8071,,43.0857398,-87.8975718
6349,WAUWATOSA & CLARKE #6349,,43.0663776,-88.007536
2213,NORTH & N25 #2213,,43.0605827,-87.9453259
205,CONGRESS & N62 #205,,43.0971986,-87.9895839
2940,HOWARD & PENNSYLVANIA #2940,,42.9735171,-87.8800123
4345,WISCONSIN & N6 #4345,,43.0387862,-87.9192379
2681,S27 & SYCAMORE #2681,,42.923855,-87.9499208
5730,GREENBAY & STARK #5730,,43.1065759,-87.9319571
1260,NORTH & COMMERCE #1260,,43.0602192,-87.8941076
874,TEUTONIA & CENTER #874,,43.0678477,-87.9294378
7774,WISCONSIN & VAN BUREN #7774,,43.039026,-87.9030486
1708,GREENFIELD & S74 #1708,,43.0167075,-88.0046055
4795,APPLETON & N76 #4795,,43.0936868,-88.0068739
1436,KK & FULTON #1436,,42.9924764,-87.8896974
2220,NORTH & N14 #2220,,43.0603369,-87.9302574
3719,NORTH & N72 #3719,,43.0607957,-88.0019351
2528,S 6TH & TOWN SQUARE WAY #2528,,42.9007179,-87.9196874
1677,NATIONAL & CEASAR CHAVEZ #1677,,43.0230878,-87.9328644
2174,NORTH & N104 #2174,,43.0601271,-88.0427057
1320,WATER & CHERRY #1320,,43.0477105,-87.9108359
5506,LAYTON & PACKARD #5506,,42.9590591,-87.8603151
1026,S27 & S3636 #1026,,42.9784197,-87.9480362
4493,WILSON & WILDWOOD #4493,,43.0937173,-87.8982523
2752,CEDARBURG & LOT #2752,,43.2803055,-87.9199355
5606,CENTER & N78 #5606,,43.0679448,-88.0100454
5750,N60 & N6657 #5750,,43.1379347,-87.9857916
1993,ATKINSON & N16 #1993,,43.0870852,-87.9305272
1499,APPLETON & PILGRIM #1499,,43.1695501,-88.1036662
1469,PACKARD & COLLEGE #1469,,42.930326,-87.8609451
919,HAMPTON & SHERMAN #919,,43.1047269,-87.9662666
400,OGDEN & JACKSON #400,,43.0482226,-87.9045127
7984,RAMSEY & BUCKHORN #7984,,42.937222,-87.865243
1268,CHICAGO & ELM #1268,,42.923176,-87.8596299
633,WATER & MICHIGAN #633,,43.0375254,-87.9090586
1372,PORT WASHINGTON & NORTHSHORE #1372,,43.1201695,-87.9162852
7551,HEATHER & N87 #7551,,43.172862,-88.0194595
2023,GREENFIELD & S15 #2023,,43.0171273,-87.9304962
1977,MLK & MEINECKE #1977,,43.0620392,-87.914043
1825,S92 & NATIONAL #1825,,43.0047277,-88.0270892
1669,NATIONAL & S3 #1669,,43.0233012,-87.9145014
1285,PACKARD & LAYTON #1285,,42.9589375,-87.8599793
5468,LAYTON & W7015 #5468,,42.9591567,-88.0013242
6401,S92 & MORGAN #6401,,42.9807971,-88.0275054
3757,CENTER & N17 #3757,,43.0678368,-87.9342747
6336,N76 & FIEBRANTZ #6336,,43.0916364,-88.0074239
1549,S15 & MANISTIQUE #1549,,42.9027314,-87.8719101
1959,S11 & SCOTT #1959,,43.0189067,-87.9252741
1242,HOLTON & LLOYD #1242,,43.0576141,-87.9052238
1208,FOREST HOME & S14 #1208,,43.0110258,-87.9297302
1874,MLK & WALNUT #1874,,43.0528272,-87.9144673
1803,S92 & ROGERS #1803,,43.0082567,-88.0272148
5533,WALNUT & N17 #5533,,43.0527983,-87.9336264
1201,FOREST HOME & LINCOLN #1201,,43.0029715,-87.9446016
519,N95 & BLUEMOUND #519,,43.0356963,-88.0316349
5070,OKLAHOMA & W446 #5070,,42.9870959,-87.9162472
5492,LAYTON & W167 #5492,,42.9590913,-87.9128991
5069,OKLAHOMA & AUSTIN #5069,,42.9883253,-87.9066868
17,FOND DU LAC & SHERMAN #17,,43.0828171,-87.9670369
4092,HAMPTON & N24 #4092,,43.1042778,-87.9418972
2451,S6 & MARQUETTE #2451,,42.9087958,-87.9203731
6383,S84 & OHIO #6383,,42.9847293,-88.0176928
5466,S76 & BARNARD #5466,,42.9566863,-88.0081755
1274,PACKARD & BIRCHWOOD #1274,,42.9396869,-87.8598636
5119,OKLAHOMA & S94 #5119,,42.9880869,-88.0298949
110,KK & BECHER #110,,43.0066988,-87.9076252
4861,LINCOLN & S102 #4861,,43.002489,-88.0396583
4721,N35 & LLOYD #4721,,43.0577057,-87.9574744
6548,PORT WASHINGTON & 4253 #6548,,43.0951725,-87.9167857
2210,NORTH & N31 #2210,,43.0605274,-87.9532142
3700,NORTH & N33 #3700,,43.0606769,-87.9551144
6309,CAPITOL & N24 #6309,,43.089598,-87.9421382
5823,BURLEIGH & N80 #5823,,43.0753652,-88.0121961
5871,BURLEIGH & N68 #5871,,43.075286,-87.9975153
6298,S60 & BURNHAM #6298,,43.0100434,-87.9873204
5807,BURLEIGH & N45 #5807,,43.0752473,-87.9696361
8530,NATIONAL & S88 #8530,,43.0075377,-88.0226456
4005,S27 & COLLEGE #4005,,42.930078,-87.9491874
1220,DOYNE & W8800 #1220,,43.0397185,-88.0235556
3663,DOWNER & PARK #3663,,43.0675472,-87.8782972
5266,LINCOLN & S84 #5266,,43.0026633,-88.0174409
7031,S68 & ARTHUR #7031,,42.9990059,-87.9974763
5276,LINCOLN & S62 #5276,,43.0028358,-87.9902461
8342,LAYTON & KINGAN #8342,,42.959186,-87.8623846
2337,S92 & GREENFIELD #2337,,43.0163172,-88.0270483
4263,SHERMAN & HOPE #4263,,43.0933697,-87.9668693
4626,S35 & HAYES #4626,,43.0009878,-87.958186
5014,MORGAN & S60 #5014,,42.9810865,-87.9881566
8046,N107 & DONNA #8046,,43.1713134,-88.0445157
7993,CUDAHY HIGH SCHOOL #7993,,42.9553621,-87.8491371
2243,HOWELL & CENTENNIAL #2243,,42.8833648,-87.9121116
6151,SILVER SPRING & N70 #6151,,43.1193376,-87.9986973
1087,FOREST HOME & S31 #1087,,42.9982143,-87.9527633
1288,KK & VAN NORMAN #1288,,42.9629461,-87.8670481
810,TEUTONIA & CORNELL #810,,43.102026,-87.9453254
5425,WHITNALL & PENNSYLVANIA #5425,,42.9601667,-87.8795553
5885,BURLEIGH & N37 #5885,,43.0751366,-87.9599245
5838,BURLEIGH & N112 #5838,,43.074807,-88.0525871
4166,MAYFAIR & POTTER #4166,,43.0407652,-88.0470993
4351,VANBUREN & WELLS #4351,,43.0412465,-87.9029145
5654,GREENBAY & OLIVE #5654,,43.0936823,-87.9250532
6990,S68 & OKLAHOMA #6990,,42.9885842,-87.9977537
227,OKLAHOMA & BELOIT #227,,42.9883632,-88.0233698
4256,SHERMAN & TOWNSEND #4256,,43.0809376,-87.9670657
4829,S70 & NATIONAL #4829,,43.0131424,-88.0000827
6235,S60 & NORWICH #6235,,42.9722361,-87.9882045
5619,LISBON & N48 #5619,,43.061065,-87.9740373
1860,MLK & BURLEIGH #1860,,43.0750358,-87.9142673
4577,MILWAUKEE & UNDERWOOD #4577,,43.0526583,-88.0085145
2013,N35 & SHERIDAN #2013,,43.1172557,-87.9562959
264,DOWNER & KENWOOD #264,,43.0748967,-87.8781169
806,TEUTONIA & ATKINSON #806,,43.0922802,-87.9401124
4960,HOLT & S3 #4960,,42.982547,-87.9142451
4477,HUMBOLDT & CLARKE #4477,,43.065479,-87.8977259
6099,CAPITOL & N68 #6099,,43.0900458,-87.9968706
1885,S11 & SCOTT #1885,,43.0192935,-87.9254181
4899,PACKARD & 3750 #4899,,42.9753913,-87.8599322
2905,KILBOURN & WATER #2905,,43.0421348,-87.9107645
1817,NATIONAL & CLEVELAND #1817,,42.9958417,-88.0430007
5300,LINCOLN & S9PL #5300,,43.0027806,-87.9238465
5612,CENTER & N66 #5612,,43.0679814,-87.9949471
6519,S84 & HOLT #6519,,42.9827236,-88.0175671
6078,CAPITOL & N27 #6078,,43.0899166,-87.946826
2707,MILLER PARKWAY & TARGET #2707,,43.014691,-87.9671801
3998,RAMSEY & HONEYCREEK #3998,,42.937686,-87.9589251
717,HOWELL & LINCOLN #717,,43.0027279,-87.9046833
671,HOWELL & BOLIVAR #671,,42.9665863,-87.909736
1511,CHICAGO & MARQUETTE #1511,,42.9075197,-87.8648401
6111,CAPITOL & N92 #6111,,43.0897968,-88.0275368
6317,N76 & DENVER #6317,,43.1433517,-88.005706
7250,N31 & CAPITOL #7250,,43.0896579,-87.9519651
5436,LAYTON & W800 #5436,,42.9593473,-87.9225165
2249,BURLEIGH & RICHARDS #2249,,43.0748322,-87.9075775
5857,BURLEIGH & MENOMONEE #5857,,43.0749164,-88.0356506
5538,LISBON & N25 #5538,,43.0532961,-87.9450356
5678,VILLARD & N51 #5678,,43.1120869,-87.9760649
2423,GREENBAY & CHERRYWOOD #2423,,43.1910291,-87.9639966
6488,BLUEMOUND & N92 #6488,,43.0357476,-88.0276263
1605,GRANGE & S104 #1605,,42.9447961,-88.0429954
4301,SHERMAN & CAPITOL #4301,,43.0900261,-87.9672876
6892,S76 & OHIO #6892,,42.9845573,-88.0075527
6373,S84 & BECHER #6373,,43.0064457,-88.0173071
6299,S60 & MITCHELL #6299,,43.0121457,-87.9873148
1945,S13 & OHIO #1945,,42.9845971,-87.9287848
969,HAMPTON & SHERMAN #969,,43.1044775,-87.9668967
4326,HIGHLAND & MARTIN #4326,,43.046106,-87.9656754
5184,CLEMENT & S3280 #5184,,42.9845791,-87.8942277
5802,BURLEIGH & N35 #5802,,43.0752813,-87.9571267
4295,SHERMAN & GLENDALE #4295,,43.100888,-87.967076
1946,S13 & EUCLID #1946,,42.9863088,-87.9287343
2276,BURNHAM & S29 #2276,,43.0104338,-87.9502077
4089,CORNELL & N27 #4089,,43.1019066,-87.9460073
4207,N107 & SHERIDAN #4207,,43.1188342,-88.0458558
1501,N12 & WISCONSIN #1501,,43.0388228,-87.9272962
549,BLUEMOUND & SUNNY SLOPE #549,,43.0359961,-88.0861446
8002,CLEMENT & WATERFORD #8002,,42.9699804,-87.8940833
6127,CAPITOL & DOWNER #6127,,43.0890768,-87.8780364
8532,BRUST & S4550 #8532,,42.9621198,-87.8892152
3930,N27 & LLOYD #3930,,43.0579576,-87.947686
7018,S68 & COLD SPRING #7018,,42.9663983,-87.9981354
